An elderly woman in a white jacket walking past a brick wall using a cain to support herself.	A woman is walking past a brick wall.	entailment
A group of firemen and officials prepare to turn a car right side after a crash.	A group of people are helping an accident victim on the highway.	neutral
A group of firemen and officials prepare to turn a car right side after a crash.	Some firemen are putting out a fire.	contradiction
A group of firemen and officials prepare to turn a car right side after a crash.	A group of people are turning over a car.	entailment
A woman in an apron is looking for bread.	A woman is looking for bread in her kitchen cupboards.	neutral
A woman in an apron is looking for bread.	A woman is talking on the phone in her bedroom.	contradiction
A woman in an apron is looking for bread.	A woman is wearing an apron.	entailment
Two men at a table having drinks.	Two women are talking.	contradiction
Two men at a table having drinks.	Two people are drinking.	entailment
Two men at a table having drinks.	Two people are at a bar.	-
A girl in a pink sundress pushes a scooter past a row of orange construction barrels.	A boy is pushing the scooter.	contradiction
A girl in a pink sundress pushes a scooter past a row of orange construction barrels.	The girl is wearing shoes	neutral
A girl in a pink sundress pushes a scooter past a row of orange construction barrels.	A girl is pushing a scooter.	entailment
A child is sitting on the grass by a concrete storm drain.	A child sits next to a storm drain.	entailment
A child is sitting on the grass by a concrete storm drain.	A child is playing in the grass near a storm drain.	-
A child is sitting on the grass by a concrete storm drain.	A child is sitting next to a computer desk.	contradiction
A man is playing drums with a band.	A man is playing an instrument.	entailment
A man is playing drums with a band.	A man is playing at the music festival.	neutral
A man is playing drums with a band.	A man is singing with a band.	contradiction
A couple walking down the street.	An old couple walking, holding hands	neutral
A couple walking down the street.	A couple dancing to music	contradiction
A couple walking down the street.	People walking outside	entailment
A woman fell in the water after riding a wakeboard.	A woman struggles to swim after falling into a strong current.	neutral
A woman fell in the water after riding a wakeboard.	A woman is wakeboarding.	entailment
A woman fell in the water after riding a wakeboard.	A woman lays on a pool float.	contradiction
Right leg in a brace, a young boy lies on the couch while using his cellphone.	The right leg is in a brace	entailment
Right leg in a brace, a young boy lies on the couch while using his cellphone.	The boy is walking around	contradiction
Right leg in a brace, a young boy lies on the couch while using his cellphone.	The boy is not happy	neutral
A girl wearing khakis and a red sweatshirt is jumping in the air, while she is in the forest.	The girl is jumping.	entailment
A girl wearing khakis and a red sweatshirt is jumping in the air, while she is in the forest.	The girl is jumping because she is happy.	neutral
A girl wearing khakis and a red sweatshirt is jumping in the air, while she is in the forest.	The girl is jumping in the air, while she is at the beach.	contradiction
A boy in a swing.	a boy playing	entailment
A boy in a swing.	boy swinging	entailment
A boy in a swing.	boy swimming	contradiction
A dark headed woman picking out a green flower from a large bucket full of them.	A woman picks a flower out of a bucket.	entailment
A dark headed woman picking out a green flower from a large bucket full of them.	A woman picks a flower for her mother.	neutral
A dark headed woman picking out a green flower from a large bucket full of them.	A man writes in a journal.	contradiction
a mass of people looking and moving in the same general direction.	A mass of people moving the same way.	entailment
a mass of people looking and moving in the same general direction.	A mass of people moving in the same direction in order to find the object.	neutral
a mass of people looking and moving in the same general direction.	A few people walked in random directions.	contradiction
A BMX rider is in midair while on a dirt trail.	The BMX rider is at home watching the X games.	contradiction
A BMX rider is in midair while on a dirt trail.	The BMX rider is getting dirt on his clothes.	neutral
A BMX rider is in midair while on a dirt trail.	The BMX rider is riding a two wheeled vehicle.	entailment
Six males, four with shirts and two without, have taken a break from their construction work on a building.	A group of construction workers is taking a break.	entailment
Six males, four with shirts and two without, have taken a break from their construction work on a building.	A soccer team is standing outside of a building.	contradiction
Six males, four with shirts and two without, have taken a break from their construction work on a building.	A construction crew is sitting and standing next to a building.	neutral
